Fecha,Precio
"13/1/2005,2358.64;"
"12/1/2005,2380.96;"
"11/1/2005,2358.54;"
"7/1/2005,2386.67;"
"6/1/2005,2344.45;"
"5/1/2005,2315.45;"
"4/1/2005,2338.84;"
"3/1/2005,2389.75;"
"30/12/2004,2412.1;"
"29/12/2004,2415.37;"
"28/12/2004,2385.32;"
"27/12/2004,2375.99;"
"24/12/2004,2404.4;"
"23/12/2004,2381.03;"
"22/12/2004,2316.12;"
"21/12/2004,2329.79;"
"20/12/2004,2361.46;"
"17/12/2004,2365.75;"
"16/12/2004,2376.37;"
"15/12/2004,2385.1;"
"14/12/2004,2416.29;"
"13/12/2004,2440.72;"
"10/12/2004,2464.19;"
"9/12/2004,2455.12;"
"7/12/2004,2466.71;"
"6/12/2004,2475.23;"
"3/12/2004,2481.93;"
"2/12/2004,2472.12;"
"1/12/2004,2479.18;"
"30/11/2004,2479.1;"
"29/11/2004,2484.36;"
"26/11/2004,2501.88;"
"24/11/2004,2509.79;"
"23/11/2004,2521.81;"
"22/11/2004,2517.86;"
"19/11/2004,2515.32;"
"18/11/2004,2523.41;"
"17/11/2004,2535.89;"
"16/11/2004,2541.98;"
"12/11/2004,2540.47;"
"10/11/2004,2542.2;"
"9/11/2004,2544.65;"
"8/11/2004,2547.79;"
"5/11/2004,2550.37;"
"4/11/2004,2561.28;"
"3/11/2004,2568.08;"
"2/11/2004,2575.19;"
"29/10/2004,2585.8;"
"28/10/2004,2579.59;"
"27/10/2004,2582.39;"
"26/10/2004,2568.11;"
"25/10/2004,2553.02;"
"22/10/2004,2555.26;"
"21/10/2004,2561.33;"
"20/10/2004,2556.18;"
"19/10/2004,2562.56;"
"15/10/2004,2549.1;"
"14/10/2004,2553.07;"
"13/10/2004,2558.04;"
"12/10/2004,2583.74;"
"8/10/2004,2601.7;"
"7/10/2004,2603.34;"
"6/10/2004,2608.36;"
"5/10/2004,2629.65;"
"4/10/2004,2630.81;"
"1/10/2004,2608.3;"
"30/9/2004,2595.17;"
"29/9/2004,2596.28;"
"28/9/2004,2600.64;"
"27/9/2004,2602.2;"
"24/9/2004,2567.83;"
"23/9/2004,2560.66;"
"22/9/2004,2561.2;"
"21/9/2004,2548.2;"
"20/9/2004,2518.3;"
"17/9/2004,2522.57;"
"16/9/2004,2536.4;"
"15/9/2004,2521.77;"
"14/9/2004,2525.12;"
"13/9/2004,2535.29;"
"10/9/2004,2523.08;"
"9/9/2004,2536;"
"8/9/2004,2552.74;"
"7/9/2004,2564.89;"
"3/9/2004,2552.78;"
"2/9/2004,2538.59;"
"1/9/2004,2536.51;"
"31/8/2004,2551.43;"
"30/8/2004,2574.49;"
"27/8/2004,2568.68;"
"26/8/2004,2575.51;"
"25/8/2004,2589.25;"
"24/8/2004,2595.75;"
"23/8/2004,2606.57;"
"20/8/2004,2607.62;"
"19/8/2004,2609.88;"
"18/8/2004,2608.88;"
"17/8/2004,2609.92;"
"13/8/2004,2614.97;"
"12/8/2004,2606.93;"
"11/8/2004,2598.98;"
"10/8/2004,2597.71;"
"9/8/2004,2602.91;"
"6/8/2004,2609.61;"
"5/8/2004,2609.39;"
"4/8/2004,2605.85;"
"3/8/2004,2613.58;"
"2/8/2004,2612.44;"
"30/7/2004,2619.55;"
"29/7/2004,2634.44;"
"28/7/2004,2639.72;"
"27/7/2004,2636.32;"
"26/7/2004,2628.46;"
"23/7/2004,2619.84;"
"22/7/2004,2633.14;"
"21/7/2004,2632.64;"
"19/7/2004,2628.3;"
"16/7/2004,2642.78;"
"15/7/2004,2662.19;"
"14/7/2004,2674.41;"
"13/7/2004,2670.01;"
"12/7/2004,2668.83;"
"9/7/2004,2677.42;"
"8/7/2004,2675.05;"
"7/7/2004,2672.95;"
"6/7/2004,2674.1;"
"2/7/2004,2682.25;"
"1/7/2004,2694.09;"
"30/6/2004,2699.58;"
"29/6/2004,2695.02;"
"28/6/2004,2697.08;"
"25/6/2004,2702.6;"
"24/6/2004,2715.53;"
"23/6/2004,2709.3;"
"22/6/2004,2710.99;"
"18/6/2004,2713.07;"
"17/6/2004,2725.87;"
"16/6/2004,2735.05;"
"15/6/2004,2734.94;"
"11/6/2004,2732.4;"
"10/6/2004,2719.34;"
"9/6/2004,2705.97;"
"8/6/2004,2707.33;"
"7/6/2004,2715.37;"
"4/6/2004,2722.69;"
"3/6/2004,2727.68;"
"2/6/2004,2736.39;"
"1/6/2004,2724.92;"
"28/5/2004,2745.91;"
"27/5/2004,2754.83;"
"26/5/2004,2760.06;"
"25/5/2004,2766.83;"
"21/5/2004,2759.79;"
"20/5/2004,2737.55;"
"19/5/2004,2725.45;"
"18/5/2004,2713.3;"
"17/5/2004,2719.89;"
"14/5/2004,2741.66;"
"13/5/2004,2729.01;"
"12/5/2004,2729.54;"
"11/5/2004,2731.79;"
"10/5/2004,2708.02;"
"7/5/2004,2690.68;"
"6/5/2004,2658.43;"
"5/5/2004,2664.79;"
"4/5/2004,2670.92;"
"3/5/2004,2655.18;"
"30/4/2004,2646.99;"
"29/4/2004,2635.96;"
"28/4/2004,2620.97;"
"27/4/2004,2613.94;"
"26/4/2004,2622.74;"
"23/4/2004,2618.21;"
"22/4/2004,2628.19;"
"21/4/2004,2620.94;"
"20/4/2004,2612.3;"
"19/4/2004,2620.19;"
"16/4/2004,2619.59;"
"15/4/2004,2631.72;"
"14/4/2004,2642.55;"
"13/4/2004,2648.8;"
"12/4/2004,2659.05;"
"7/4/2004,2663.05;"
"6/4/2004,2667.06;"
"5/4/2004,2666.55;"
"2/4/2004,2671.01;"
"1/4/2004,2682.09;"
"31/3/2004,2678.16;"
"30/3/2004,2676.93;"
"29/3/2004,2673.68;"
"26/3/2004,2679.33;"
"25/3/2004,2667.05;"
"24/3/2004,2664.5;"
"23/3/2004,2669.39;"
"19/3/2004,2669.07;"
"18/3/2004,2650.21;"
"17/3/2004,2648.97;"
"16/3/2004,2661.45;"
"15/3/2004,2669.48;"
"12/3/2004,2683.08;"
"11/3/2004,2685.17;"
"10/3/2004,2679.22;"
"9/3/2004,2675.65;"
"8/3/2004,2673.29;"
"5/3/2004,2676.41;"
"4/3/2004,2670.97;"
"3/3/2004,2660.42;"
"2/3/2004,2662.81;"
"1/3/2004,2682.34;"
"27/2/2004,2686.54;"
"26/2/2004,2664.3;"
"25/2/2004,2651.94;"
"24/2/2004,2665.83;"
"23/2/2004,2700.19;"
"20/2/2004,2693.84;"
"19/2/2004,2697.66;"
"18/2/2004,2715.2;"
"17/2/2004,2724.36;"
"13/2/2004,2736.42;"
"12/2/2004,2736.94;"
"11/2/2004,2735.5;"
"10/2/2004,2741.17;"
"9/2/2004,2757.14;"
"6/2/2004,2748.9;"
"5/2/2004,2750.67;"
"4/2/2004,2747.28;"
"3/2/2004,2738.15;"
"2/2/2004,2742.47;"
"30/1/2004,2740.55;"
"29/1/2004,2721.56;"
"28/1/2004,2736.28;"
"27/1/2004,2766.89;"
"26/1/2004,2747.72;"
"23/1/2004,2742.88;"
"22/1/2004,2740.76;"
"21/1/2004,2730.75;"
"20/1/2004,2728.7;"
"16/1/2004,2723.83;"
"15/1/2004,2747.06;"
"14/1/2004,2762.31;"
"13/1/2004,2754.33;"
"9/1/2004,2750.89;"
"8/1/2004,2758.83;"
"7/1/2004,2765.76;"
"6/1/2004,2778.92;"
"5/1/2004,2777.96;"
"2/1/2004,2778.21;"
"31/12/2003,2778.21;"
"30/12/2003,2780.82;"
"29/12/2003,2795.21;"
"26/12/2003,2796.89;"
"24/12/2003,2806.33;"
"23/12/2003,2809.09;"
"22/12/2003,2806.89;"
"19/12/2003,2801.67;"
"18/12/2003,2795.21;"
"17/12/2003,2793.06;"
"16/12/2003,2807.25;"
"15/12/2003,2812.81;"
"12/12/2003,2808.31;"
"11/12/2003,2815.45;"
"10/12/2003,2822.78;"
"9/12/2003,2808.42;"
"5/12/2003,2815.33;"
"4/12/2003,2815.19;"
"3/12/2003,2817.14;"
"2/12/2003,2829.08;"
"1/12/2003,2836.05;"
"28/11/2003,2838.7;"
"26/11/2003,2839.2;"
"25/11/2003,2838.02;"
"24/11/2003,2836.45;"
"21/11/2003,2831.1;"
"20/11/2003,2826.6;"
"19/11/2003,2831.97;"
"18/11/2003,2842.53;"
"14/11/2003,2850.24;"
"13/11/2003,2845.69;"
"12/11/2003,2840.41;"
"10/11/2003,2843.82;"
"7/11/2003,2854.17;"
"6/11/2003,2856.34;"
"5/11/2003,2869.46;"
"4/11/2003,2878.05;"
"31/10/2003,2884.17;"
"30/10/2003,2870.11;"
"29/10/2003,2879.34;"
"28/10/2003,2882.77;"
"27/10/2003,2857.88;"
"24/10/2003,2872.55;"
"23/10/2003,2870.01;"
"22/10/2003,2864.25;"
"21/10/2003,2864.34;"
"20/10/2003,2865.04;"
"17/10/2003,2867.75;"
"16/10/2003,2873.7;"
"15/10/2003,2865.32;"
"14/10/2003,2868.85;"
"10/10/2003,2878.39;"
"9/10/2003,2887.59;"
"8/10/2003,2868.91;"
"7/10/2003,2872.7;"
"6/10/2003,2881.88;"
"3/10/2003,2905.12;"
"2/10/2003,2907.41;"
"1/10/2003,2888.21;"
"30/9/2003,2889.39;"
"29/9/2003,2879.32;"
"26/9/2003,2871.39;"
"25/9/2003,2872.3;"
"24/9/2003,2866.42;"
"23/9/2003,2859.37;"
"22/9/2003,2844.64;"
"19/9/2003,2833.64;"
"18/9/2003,2823.28;"
"17/9/2003,2823.79;"
"16/9/2003,2824.53;"
"15/9/2003,2824.88;"
"12/9/2003,2829.82;"
"11/9/2003,2825.28;"
"10/9/2003,2820.2;"
"9/9/2003,2822.85;"
"8/9/2003,2820.46;"
"5/9/2003,2816.74;"
"4/9/2003,2826.46;"
"3/9/2003,2841.02;"
"2/9/2003,2832.94;"
"29/8/2003,2846.26;"
"28/8/2003,2850.89;"
"27/8/2003,2848.86;"
"26/8/2003,2843.66;"
"25/8/2003,2841.25;"
"22/8/2003,2853.56;"
"21/8/2003,2861.63;"
"20/8/2003,2869.29;"
"19/8/2003,2861.34;"
"15/8/2003,2864.81;"
"14/8/2003,2870.67;"
"13/8/2003,2868.5;"
"12/8/2003,2873.51;"
"11/8/2003,2875.18;"
"8/8/2003,2887.05;"
"6/8/2003,2901.09;"
"5/8/2003,2894.58;"
"4/8/2003,2886.87;"
"1/8/2003,2879.6;"
"31/7/2003,2880.4;"
"30/7/2003,2873.17;"
"29/7/2003,2883.15;"
"28/7/2003,2888.32;"
"25/7/2003,2887.31;"
"24/7/2003,2882.7;"
"23/7/2003,2878.56;"
"22/7/2003,2878.33;"
"21/7/2003,2880.69;"
"18/7/2003,2883.9;"
"17/7/2003,2888.57;"
"16/7/2003,2879.37;"
"15/7/2003,2871.88;"
"14/7/2003,2856.96;"
"11/7/2003,2855.41;"
"10/7/2003,2846.89;"
"9/7/2003,2838.88;"
"8/7/2003,2820.85;"
"7/7/2003,2815.14;"
"3/7/2003,2812.4;"
"2/7/2003,2817.63;"
"1/7/2003,2817.32;"
"27/6/2003,2812.28;"
"26/6/2003,2806.96;"
"25/6/2003,2815.26;"
"24/6/2003,2826.36;"
"20/6/2003,2827.4;"
"19/6/2003,2829.42;"
"18/6/2003,2828.96;"
"17/6/2003,2818.62;"
"16/6/2003,2821.61;"
"13/6/2003,2832.2;"
"12/6/2003,2821.27;"
"11/6/2003,2809.63;"
"10/6/2003,2818.5;"
"9/6/2003,2828.2;"
"6/6/2003,2839.21;"
"5/6/2003,2849.71;"
"4/6/2003,2846.16;"
"3/6/2003,2853.33;"
"30/5/2003,2855.88;"
"29/5/2003,2874.91;"
"28/5/2003,2850.03;"
"27/5/2003,2868.37;"
"26/5/2003,2868.37;"
"23/5/2003,2905.91;"
"22/5/2003,2912.46;"
"21/5/2003,2909.83;"
"20/5/2003,2874.77;"
"19/5/2003,2816.46;"
"16/5/2003,2827.99;"
"15/5/2003,2821.08;"
"14/5/2003,2813.6;"
"13/5/2003,2833.86;"
"12/5/2003,2840.04;"
"9/5/2003,2848.41;"
"8/5/2003,2866.06;"
"7/5/2003,2856.98;"
"6/5/2003,2858.37;"
"5/5/2003,2865.94;"
"2/5/2003,2868.43;"
"30/4/2003,2887.82;"
"29/4/2003,2900;"
"28/4/2003,2912.83;"
"25/4/2003,2908.25;"
"24/4/2003,2911;"
"23/4/2003,2916.03;"
"22/4/2003,2920.04;"
"21/4/2003,2918.01;"
"16/4/2003,2919.58;"
"15/4/2003,2931.69;"
"14/4/2003,2923.07;"
"11/4/2003,2911.74;"
"10/4/2003,2920.4;"
"9/4/2003,2938.32;"
"8/4/2003,2942.41;"
"7/4/2003,2946.79;"
"4/4/2003,2951.14;"
"3/4/2003,2956.5;"
"2/4/2003,2958.56;"
"1/4/2003,2958.15;"
"31/3/2003,2958.25;"
"28/3/2003,2958.73;"
"27/3/2003,2959.84;"
"26/3/2003,2959.26;"
"25/3/2003,2956.06;"
"21/3/2003,2954.62;"
"20/3/2003,2955.64;"
"19/3/2003,2955.84;"
"18/3/2003,2956.47;"
"17/3/2003,2958.86;"
"14/3/2003,2959.39;"
"13/3/2003,2961.99;"
"12/3/2003,2962.76;"
"11/3/2003,2961.93;"
"10/3/2003,2959.75;"
"7/3/2003,2960.11;"
"6/3/2003,2960.77;"
"5/3/2003,2962.06;"
"4/3/2003,2959.97;"
"3/3/2003,2957.87;"
"28/2/2003,2956.31;"
"27/2/2003,2949.85;"
"26/2/2003,2951.81;"
"25/2/2003,2949.05;"
"24/2/2003,2939.92;"
"21/2/2003,2938.23;"
"20/2/2003,2937.44;"
"19/2/2003,2929.64;"
"18/2/2003,2934.58;"
"17/2/2003,2954.76;"
"14/2/2003,2959.75;"
"13/2/2003,2960.77;"
"12/2/2003,2963.21;"
"11/2/2003,2968.88;"
"10/2/2003,2954.03;"
"7/2/2003,2963.28;"
"6/2/2003,2961.29;"
"5/2/2003,2966.78;"
"4/2/2003,2957.4;"
"3/2/2003,2940.26;"
"31/1/2003,2926.46;"
"30/1/2003,2950.71;"
"29/1/2003,2965.6;"
"28/1/2003,2948.3;"
"27/1/2003,2924.73;"
"24/1/2003,2926.88;"
"23/1/2003,2947.05;"
"22/1/2003,2933.81;"
"21/1/2003,2926.06;"
"20/1/2003,2923.58;"
"17/1/2003,2928.19;"
"16/1/2003,2905.41;"
"15/1/2003,2903.05;"
"14/1/2003,2906.49;"
"13/1/2003,2905.77;"
"10/1/2003,2915.01;"
"9/1/2003,2902.92;"
"8/1/2003,2881.83;"
"7/1/2003,2841.56;"
"3/1/2003,2844.82;"
"2/1/2003,2864.79;"
"30/12/2002,2854.29;"
"27/12/2002,2843.57;"
"26/12/2002,2823.95;"
"24/12/2002,2826.04;"
"23/12/2002,2814.71;"
"20/12/2002,2818.54;"
"19/12/2002,2818.81;"
"18/12/2002,2805.55;"
"17/12/2002,2807.61;"
"16/12/2002,2808.16;"
"13/12/2002,2793.16;"
"12/12/2002,2801.01;"
"11/12/2002,2816.42;"
"10/12/2002,2815;"
"9/12/2002,2782.4;"
"6/12/2002,2788.72;"
"5/12/2002,2806.63;"
"4/12/2002,2826.1;"
"3/12/2002,2812.94;"
"2/12/2002,2784.21;"
"29/11/2002,2758.28;"
"28/11/2002,2754.67;"
"27/11/2002,2735.04;"
"26/11/2002,2716.95;"
"25/11/2002,2687.25;"
"22/11/2002,2666.41;"
"21/11/2002,2671.7;"
"20/11/2002,2683.04;"
"19/11/2002,2679.96;"
"18/11/2002,2703.75;"
"15/11/2002,2724.04;"
"14/11/2002,2717.89;"
"13/11/2002,2727.05;"
"12/11/2002,2743.92;"
"8/11/2002,2743;"
"7/11/2002,2761.99;"
"6/11/2002,2774.58;"
"5/11/2002,2778.47;"
"1/11/2002,2778.6;"
"31/10/2002,2773.73;"
"30/10/2002,2781.72;"
"29/10/2002,2770.73;"
"28/10/2002,2755.69;"
"25/10/2002,2747.07;"
"24/10/2002,2744.32;"
"23/10/2002,2758.76;"
"22/10/2002,2791.46;"
"21/10/2002,2836.34;"
"18/10/2002,2853.9;"
"17/10/2002,2857.13;"
"16/10/2002,2852.99;"
"15/10/2002,2861.16;"
"11/10/2002,2870.63;"
"10/10/2002,2854.04;"
"9/10/2002,2850.98;"
"8/10/2002,2869.73;"
"7/10/2002,2876.4;"
"4/10/2002,2881.78;"
"3/10/2002,2888.23;"
"2/10/2002,2885.48;"
"1/10/2002,2850.65;"
"30/9/2002,2828.08;"
"27/9/2002,2825.32;"
"26/9/2002,2802.32;"
"25/9/2002,2810.46;"
"24/9/2002,2793.36;"
"23/9/2002,2815.05;"
"20/9/2002,2789.01;"
"19/9/2002,2785.81;"
"18/9/2002,2783.44;"
"17/9/2002,2758.95;"
"16/9/2002,2741.29;"
"13/9/2002,2730.91;"
"12/9/2002,2718.85;"
"11/9/2002,2707.58;"
"10/9/2002,2703.63;"
"9/9/2002,2712.14;"
"6/9/2002,2714.77;"
"5/9/2002,2694.51;"
"4/9/2002,2677.39;"
"3/9/2002,2679.51;"
"2/9/2002,2703.55;"
"30/8/2002,2712.46;"
"29/8/2002,2688.64;"
"28/8/2002,2672.25;"
"27/8/2002,2653.29;"
"26/8/2002,2643.37;"
"23/8/2002,2652.96;"
"22/8/2002,2626.17;"
"21/8/2002,2620.91;"
"20/8/2002,2663.61;"
"16/8/2002,2648.77;"
"15/8/2002,2635.87;"
"14/8/2002,2657.98;"
"13/8/2002,2595.8;"
"12/8/2002,2568.8;"
"9/8/2002,2649.32;"
"8/8/2002,2670.61;"
"6/8/2002,2663.81;"
"5/8/2002,2643.03;"
"2/8/2002,2640.35;"
"1/8/2002,2636.3;"
"31/7/2002,2625.06;"
"30/7/2002,2599.57;"
"29/7/2002,2596.26;"
"26/7/2002,2580.15;"
"25/7/2002,2572.42;"
"24/7/2002,2539;"
"23/7/2002,2517.42;"
"22/7/2002,2529.57;"
"19/7/2002,2538.47;"
"18/7/2002,2524.76;"
"17/7/2002,2499.92;"
"16/7/2002,2507.21;"
"15/7/2002,2513.99;"
"12/7/2002,2506.84;"
"11/7/2002,2482.21;"
"10/7/2002,2462.18;"
"9/7/2002,2457.39;"
"8/7/2002,2434.32;"
"5/7/2002,2426.4;"
"4/7/2002,2425.42;"
"3/7/2002,2410.54;"
"2/7/2002,2398.82;"
"28/6/2002,2398.14;"
"27/6/2002,2392.13;"
"26/6/2002,2386.18;"
"25/6/2002,2383.41;"
"24/6/2002,2384.22;"
"21/6/2002,2391.65;"
"20/6/2002,2393.87;"
"19/6/2002,2383.31;"
"18/6/2002,2379.92;"
"17/6/2002,2369.12;"
"14/6/2002,2357.14;"
"13/6/2002,2347.68;"
"12/6/2002,2340.36;"
"11/6/2002,2336.11;"
"7/6/2002,2335.3;"
"6/6/2002,2331.69;"
"5/6/2002,2324.54;"
"4/6/2002,2321.68;"
"31/5/2002,2321.16;"
"30/5/2002,2317.12;"
"29/5/2002,2314.3;"
"28/5/2002,2309.85;"
"27/5/2002,2331.07;"
"24/5/2002,2338.55;"
"23/5/2002,2349.8;"
"22/5/2002,2363.28;"
"21/5/2002,2350.2;"
"20/5/2002,2332.68;"
"17/5/2002,2314.21;"
"16/5/2002,2300.02;"
"15/5/2002,2293;"
"14/5/2002,2292;"
"10/5/2002,2289.17;"
"9/5/2002,2284.93;"
"8/5/2002,2286.6;"
"7/5/2002,2285.64;"
"6/5/2002,2286.39;"
"3/5/2002,2279.56;"
"2/5/2002,2275.43;"
"30/4/2002,2275.35;"
"29/4/2002,2270.92;"
"26/4/2002,2267.4;"
"25/4/2002,2265.7;"
"24/4/2002,2263.68;"
"23/4/2002,2259.88;"
"22/4/2002,2260.9;"
"19/4/2002,2256.66;"
"18/4/2002,2261.12;"
"17/4/2002,2262.56;"
"16/4/2002,2266.92;"
"15/4/2002,2264.98;"
"12/4/2002,2261.66;"
"11/4/2002,2257.78;"
"10/4/2002,2254.45;"
"9/4/2002,2255.02;"
"8/4/2002,2263.03;"
"5/4/2002,2269.35;"
"4/4/2002,2267.99;"
"3/4/2002,2257.16;"
"2/4/2002,2264.57;"
"1/4/2002,2261.23;"
"27/3/2002,2261.37;"
"26/3/2002,2274.47;"
"22/3/2002,2280;"
"21/3/2002,2279.6;"
"20/3/2002,2274.53;"
"19/3/2002,2282.25;"
"18/3/2002,2278.56;"
"15/3/2002,2272.27;"
"14/3/2002,2270.66;"
"13/3/2002,2269.17;"
"12/3/2002,2269.88;"
"11/3/2002,2283.83;"
"8/3/2002,2289.83;"
"7/3/2002,2290;"
"6/3/2002,2293.6;"
"5/3/2002,2299.15;"
"4/3/2002,2306.33;"
"1/3/2002,2306.45;"
"28/2/2002,2309.82;"
"27/2/2002,2313.13;"
"26/2/2002,2310.21;"
"25/2/2002,2307.75;"
"22/2/2002,2309.45;"
"21/2/2002,2282.94;"
"20/2/2002,2280.98;"
"19/2/2002,2288.98;"
"18/2/2002,2288.54;"
"15/2/2002,2312.03;"
"14/2/2002,2309.27;"
"13/2/2002,2290.19;"
"12/2/2002,2283.14;"
"11/2/2002,2272.76;"
"8/2/2002,2260.17;"
"7/2/2002,2254.98;"
"6/2/2002,2259.81;"
"5/2/2002,2266.61;"
"4/2/2002,2267.33;"
"1/2/2002,2265.99;"
"31/1/2002,2264.82;"
"30/1/2002,2262.45;"
"29/1/2002,2252.37;"
"28/1/2002,2242.67;"
"25/1/2002,2231.98;"
"24/1/2002,2239.92;"
"23/1/2002,2247.29;"
"22/1/2002,2259.24;"
"21/1/2002,2269.76;"
"18/1/2002,2265.01;"
"17/1/2002,2265.66;"
"16/1/2002,2280.73;"
"15/1/2002,2297.31;"
"14/1/2002,2304.54;"
"11/1/2002,2311.57;"
"10/1/2002,2306.35;"
"9/1/2002,2306.31;"
"8/1/2002,2295.59;"
"4/1/2002,2289.91;"
"3/1/2002,2289.42;"
"2/1/2002,2291.18;"
"28/12/2001,2301.33;"
"27/12/2001,2297.17;"
"26/12/2001,2297.59;"
"25/12/2001,2297.59;"
"24/12/2001,2303.15;"
"21/12/2001,2306.88;"
"20/12/2001,2307.1;"
"19/12/2001,2306.82;"
"18/12/2001,2310.58;"
"17/12/2001,2318.67;"
"14/12/2001,2312;"
"13/12/2001,2307.12;"
"12/12/2001,2306.56;"
"11/12/2001,2308.41;"
"10/12/2001,2310.9;"
"7/12/2001,2314.89;"
"6/12/2001,2315.36;"
"5/12/2001,2314.76;"
"4/12/2001,2304.13;"
"3/12/2001,2303.35;"
"30/11/2001,2308.59;"
"29/11/2001,2310.97;"
"28/11/2001,2312.9;"
"27/11/2001,2313.26;"
"26/11/2001,2316.4;"
"23/11/2001,2317.57;"
"22/11/2001,2319.34;"
"21/11/2001,2314.86;"
"20/11/2001,2310.9;"
"19/11/2001,2314.33;"
"16/11/2001,2311.57;"
"15/11/2001,2302.81;"
"14/11/2001,2300.69;"
"13/11/2001,2303.68;"
"9/11/2001,2307.24;"
"8/11/2001,2306.57;"
"7/11/2001,2309.22;"
"6/11/2001,2309.42;"
"2/11/2001,2309.89;"
"1/11/2001,2309.12;"
"31/10/2001,2310.02;"
"30/10/2001,2311.42;"
"29/10/2001,2314.5;"
"26/10/2001,2316.68;"
"25/10/2001,2319.53;"
"24/10/2001,2316.14;"
"23/10/2001,2318.47;"
"22/10/2001,2315.26;"
"19/10/2001,2313.24;"
"18/10/2001,2300.01;"
"17/10/2001,2303.3;"
"16/10/2001,2314.74;"
"12/10/2001,2312.33;"
"11/10/2001,2320.41;"
"10/10/2001,2328.91;"
"9/10/2001,2331.02;"
"8/10/2001,2331.03;"
"5/10/2001,2336.28;"
"4/10/2001,2336.18;"
"3/10/2001,2334.24;"
"2/10/2001,2338.45;"
"1/10/2001,2332.19;"
"28/9/2001,2328.75;"
"27/9/2001,2328.49;"
"26/9/2001,2327.09;"
"25/9/2001,2329.7;"
"24/9/2001,2342.18;"
"21/9/2001,2341.68;"
"20/9/2001,2342.04;"
"19/9/2001,2338.39;"
"18/9/2001,2342.18;"
"17/9/2001,2342.44;"
"14/9/2001,2337.25;"
"13/9/2001,2341.14;"
"12/9/2001,2341.28;"
"11/9/2001,2324.78;"
"10/9/2001,2320.09;"
"7/9/2001,2317.02;"
"6/9/2001,2312.87;"
"5/9/2001,2305.28;"
"4/9/2001,2305.15;"
"3/9/2001,2296.85;"
"31/8/2001,2301.23;"
"30/8/2001,2297.24;"
"29/8/2001,2290.57;"
"28/8/2001,2282.56;"
"27/8/2001,2273.5;"
"24/8/2001,2275.07;"
"23/8/2001,2279.25;"
"22/8/2001,2283.86;"
"21/8/2001,2285.06;"
"17/8/2001,2288.18;"
"16/8/2001,2291.41;"
"15/8/2001,2284.98;"
"14/8/2001,2284.9;"
"13/8/2001,2288.03;"
"10/8/2001,2291.5;"
"9/8/2001,2295.05;"
"8/8/2001,2291.46;"
"6/8/2001,2295.72;"
"3/8/2001,2298.91;"
"2/8/2001,2295.19;"
"1/8/2001,2293.25;"
"31/7/2001,2298.27;"
"30/7/2001,2301.7;"
"27/7/2001,2301.53;"
"26/7/2001,2302.7;"
"25/7/2001,2301.56;"
"24/7/2001,2302.26;"
"23/7/2001,2301.67;"
"19/7/2001,2298.63;"
"18/7/2001,2298.76;"
"17/7/2001,2302.56;"
"16/7/2001,2317.92;"
"13/7/2001,2323.99;"
"12/7/2001,2312.21;"
"11/7/2001,2306.16;"
"10/7/2001,2305.37;"
"9/7/2001,2304.75;"
"6/7/2001,2303.36;"
"5/7/2001,2303.26;"
"4/7/2001,2300.02;"
"3/7/2001,2298.85;"
"29/6/2001,2305.33;"
"28/6/2001,2307.03;"
"27/6/2001,2304.68;"
"26/6/2001,2298.88;"
"22/6/2001,2300.46;"
"21/6/2001,2305.35;"
"20/6/2001,2307.78;"
"19/6/2001,2303.13;"
"15/6/2001,2300.18;"
"14/6/2001,2302.16;"
"13/6/2001,2313.74;"
"12/6/2001,2309.06;"
"11/6/2001,2296.31;"
"8/6/2001,2303.41;"
"7/6/2001,2303.38;"
"6/6/2001,2303.37;"
"5/6/2001,2296.88;"
"4/6/2001,2319.16;"
"1/6/2001,2327.25;"
"31/5/2001,2324.98;"
"30/5/2001,2331.91;"
"29/5/2001,2339.98;"
"25/5/2001,2310.64;"
"24/5/2001,2295.23;"
"23/5/2001,2316.72;"
"22/5/2001,2314.75;"
"21/5/2001,2348.88;"
"18/5/2001,2378.41;"
"17/5/2001,2378.21;"
"16/5/2001,2376.93;"
"15/5/2001,2371.58;"
"14/5/2001,2367.3;"
"11/5/2001,2359.79;"
"10/5/2001,2359.98;"
"9/5/2001,2359.22;"
"8/5/2001,2359.54;"
"7/5/2001,2354.47;"
"4/5/2001,2349.95;"
"3/5/2001,2345.96;"
"2/5/2001,2341.09;"
"30/4/2001,2346.73;"
"27/4/2001,2345.57;"
"26/4/2001,2345.21;"
"25/4/2001,2339.16;"
"24/4/2001,2334.38;"
"23/4/2001,2329.73;"
"20/4/2001,2327.08;"
"19/4/2001,2316.91;"
"18/4/2001,2319.57;"
"17/4/2001,2320.18;"
"16/4/2001,2314.07;"
"11/4/2001,2309.84;"
"10/4/2001,2315.21;"
"9/4/2001,2318.58;"
"6/4/2001,2317.46;"
"5/4/2001,2315.81;"
"4/4/2001,2308.64;"
"3/4/2001,2304.19;"
"2/4/2001,2310.57;"
"30/3/2001,2309.83;"
"29/3/2001,2303.86;"
"28/3/2001,2299.68;"
"27/3/2001,2293.99;"
"26/3/2001,2295.74;"
"23/3/2001,2290.02;"
"22/3/2001,2284.04;"
"21/3/2001,2282.17;"
"20/3/2001,2282.96;"
"16/3/2001,2281.02;"
"15/3/2001,2282.01;"
"14/3/2001,2275.92;"
"13/3/2001,2275.98;"
"12/3/2001,2264.01;"
"9/3/2001,2262.55;"
"8/3/2001,2262.06;"
"7/3/2001,2260.33;"
"6/3/2001,2259.07;"
"5/3/2001,2264.09;"
"2/3/2001,2265.44;"
